graph,matrix type,start nodes proportion,query,method,run number,execution time in sec
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,20.51791770895943
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,1.7058764998801053
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,20.48144833277911
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,1.6005057077854872
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,20.457375457976013
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,1.6153387916274369
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,20.260849957820028
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,1.7034642500802875
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,19.604165874887258
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,1.6174303339794278
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,20.02526674978435
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,1.6965945418924093
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,23.758274165913463
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,1.701158083975315
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,20.567739333957434
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,1.6270187497138977
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,22.81733425008133
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,1.607816250063479
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,20.719579041935503
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,1.6828588750213385
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,20.786963749676943
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,1.609867500141263
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,20.90416445909068
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,1.7064202497713268
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,20.73977758316323
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,1.6718058749102056
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,20.476875791791826
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,1.6059882091358304
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,21.54317433387041
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,1.7954535828903317
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,22.705131333321333
pizza,csc,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,1.607485375367105
pizza,csc,0.05,disjointWith*,tensor,1,1.3722102078609169
pizza,csc,0.05,disjointWith*,bfs,1,1.0300985416397452
pizza,csc,0.05,disjointWith*,tensor,2,1.3701436249539256
pizza,csc,0.05,disjointWith*,bfs,2,1.0348136671818793
pizza,csc,0.05,disjointWith*,tensor,3,1.3708799998275936
pizza,csc,0.05,disjointWith*,bfs,3,1.0338296252302825
pizza,csc,0.05,disjointWith*,tensor,4,1.3691604170016944
pizza,csc,0.05,disjointWith*,bfs,4,1.035268499981612
pizza,csc,0.05,disjointWith*,tensor,5,1.3699574167840183
pizza,csc,0.05,disjointWith*,bfs,5,1.034768792334944
pizza,csc,0.05,disjointWith*,tensor,6,1.36949658440426
pizza,csc,0.05,disjointWith*,bfs,6,1.033722875174135
pizza,csc,0.05,disjointWith*,tensor,7,1.3715657498687506
pizza,csc,0.05,disjointWith*,bfs,7,1.0330549580976367
pizza,csc,0.05,disjointWith*,tensor,8,1.3679406670853496
pizza,csc,0.05,disjointWith*,bfs,8,1.034097915980965
pizza,csc,0.05,disjointWith*,tensor,9,1.3705974998883903
pizza,csc,0.05,disjointWith*,bfs,9,1.034488707780838
pizza,csc,0.05,disjointWith*,tensor,10,1.3712973748333752
pizza,csc,0.05,disjointWith*,bfs,10,1.035938958171755
pizza,csc,0.05,disjointWith*,tensor,11,1.4747190829366446
pizza,csc,0.05,disjointWith*,bfs,11,1.0574029590934515
pizza,csc,0.05,disjointWith*,tensor,12,2.247687708120793
pizza,csc,0.05,disjointWith*,bfs,12,1.2651452077552676
pizza,csc,0.05,disjointWith*,tensor,13,1.3923250422812998
pizza,csc,0.05,disjointWith*,bfs,13,1.03945791721344
pizza,csc,0.05,disjointWith*,tensor,14,1.4097836250439286
pizza,csc,0.05,disjointWith*,bfs,14,1.0370149579830468
pizza,csc,0.05,disjointWith*,tensor,15,1.4234277922660112
pizza,csc,0.05,disjointWith*,bfs,15,1.0393627500161529
pizza,csc,0.05,disjointWith*,tensor,16,1.3671405832283199
pizza,csc,0.05,disjointWith*,bfs,16,1.0489487922750413
pizza,csc,0.05,disjointWith*,tensor,17,1.4216244593262672
pizza,csc,0.05,disjointWith*,bfs,17,1.0333300828933716
pizza,csc,0.05,disjointWith*,tensor,18,1.410622166004032
pizza,csc,0.05,disjointWith*,bfs,18,1.0472257919609547
pizza,csc,0.05,disjointWith*,tensor,19,1.3964243340305984
pizza,csc,0.05,disjointWith*,bfs,19,1.0525601669214666
pizza,csc,0.05,disjointWith*,tensor,20,1.4179044170305133
pizza,csc,0.05,disjointWith*,bfs,20,1.039089832920581
pizza,csc,0.05,disjointWith*,tensor,21,1.389055332634598
pizza,csc,0.05,disjointWith*,bfs,21,1.0512100411579013
pizza,csc,0.05,disjointWith*,tensor,22,1.3675418747588992
pizza,csc,0.05,disjointWith*,bfs,22,1.0352604161016643
pizza,csc,0.05,disjointWith*,tensor,23,1.4257572088390589
pizza,csc,0.05,disjointWith*,bfs,23,1.2538463748060167
pizza,csc,0.05,disjointWith*,tensor,24,1.4792827079072595
pizza,csc,0.05,disjointWith*,bfs,24,1.041094332933426
pizza,csc,0.05,disjointWith*,tensor,25,1.3831640407443047
pizza,csc,0.05,disjointWith*,bfs,25,1.02920391689986
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,1,4.648371207993478
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,1,3.0543562499806285
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,2,4.84619095781818
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,2,2.99359633307904
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,3,4.594972833991051
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,3,2.75248970836401
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,4,4.697783583775163
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,4,2.830024166032672
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,5,4.651380791794509
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,5,2.785463667009026
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,6,4.608646833337843
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,6,2.781067249830812
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,7,4.586128917057067
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,7,2.8015551660209894
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,8,4.6046043750829995
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,8,2.7964104590937495
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,9,4.600880041718483
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,9,2.815313874743879
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,10,4.594554665964097
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,10,2.697882667183876
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,11,4.659732874948531
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,11,2.734023124910891
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,12,4.642455959226936
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,12,2.7404776248149574
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,13,4.687599541153759
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,13,2.7319158748723567
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,14,4.670694208238274
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,14,2.752694500144571
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,15,4.652781958691776
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,15,2.826544832903892
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,16,4.568481208290905
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,16,2.705754749942571
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,17,4.679047000128776
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,17,2.7823165003210306
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,18,4.582781207747757
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,18,2.721159708686173
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,19,4.65899454196915
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,19,2.7222078749909997
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,20,4.9322460405528545
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,20,2.8228808753192425
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,21,5.009815291967243
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,21,2.8190000411123037
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,22,4.819292541127652
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,22,2.7603564159944654
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,23,4.678336499724537
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,23,2.7486462090164423
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,24,4.679939792025834
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,24,2.7598422500304878
pizza,lil,0.05,(disjointWith | type)* subClassOf,tensor,25,4.662348834332079
pizza,lil,0.05,(disjointWith | type)* subClassOf,bfs,25,2.8267049589194357
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,1,9.375877457670867
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,1,2.2670475826598704
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,2,9.344839584082365
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,2,2.2827757918275893
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,3,9.332492042332888
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,3,2.261657957918942
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,4,9.550108832772821
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,4,2.292480458971113
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,5,9.337540958076715
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,5,2.2677597920410335
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,6,9.357568584382534
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,6,2.2838096669875085
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,7,9.343660875223577
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,7,2.254718749783933
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,8,9.371765499934554
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,8,2.27769058290869
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,9,9.303482209332287
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,9,2.262292542029172
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,10,10.14419420901686
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,10,2.4335166248492897
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,11,10.233985375147313
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,11,2.415816624648869
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,12,10.12708479212597
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,12,2.3425147919915617
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,13,9.337505874689668
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,13,2.246810041833669
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,14,9.339482083916664
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,14,2.283966042101383
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,15,9.374152166768909
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,15,2.273516333196312
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,16,9.325317082926631
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,16,2.298194875009358
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,17,9.416067082900554
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,17,2.2675486668013036
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,18,9.414565957617015
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,18,2.281967875082046
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,19,9.314083541743457
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,19,2.2716943747363985
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,20,9.331232292111963
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,20,2.2821486252360046
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,21,9.367515708785504
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,21,2.2676736670546234
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,22,9.362030166666955
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,22,2.2893195836804807
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,23,9.39666041592136
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,23,2.263982667122036
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,24,9.40188179211691
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,24,2.299043749924749
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,tensor,25,9.332969167269766
pizza,lil,0.05,(subClassOf | onProperty)+ disjointWith*,bfs,25,2.248131750151515
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,20.07071316661313
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,3.274880458135158
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,19.94609733298421
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,3.3373148748651147
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,19.74691216694191
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,3.335444999858737
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,19.880410292185843
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,3.3270752909593284
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,19.831747999880463
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,3.3210956254042685
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,19.74532795790583
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,3.3218411253765225
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,19.80229804199189
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,3.316523374989629
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,19.835870875045657
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,3.3157153339125216
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,19.811561750248075
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,3.3267965000122786
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,19.77479579206556
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,3.3257930418476462
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,19.728121917229146
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,3.2620021253824234
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,19.79176479112357
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,3.3016162500716746
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,19.74033158365637
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,3.320081708021462
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,19.763780707959086
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,3.3597089583054185
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,19.887509375344962
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,3.3434980418533087
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,19.696677417028695
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,3.338672250043601
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,19.687692707870156
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,3.3512864159420133
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,19.882517083082348
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,3.3332267911173403
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,19.808783458080143
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,3.3335376661270857
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,19.728373291902244
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,3.344766083173454
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,19.869649082887918
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,3.3353625419549644
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,19.830289917066693
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,3.255261500366032
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,19.768137624952942
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,3.298785792198032
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,19.838659041095525
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,3.3238620841875672
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,19.829969875048846
pizza,lil,0.05,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,3.3433478330262005
pizza,lil,0.05,disjointWith*,tensor,1,1.3314755000174046
pizza,lil,0.05,disjointWith*,bfs,1,1.6716887499205768
pizza,lil,0.05,disjointWith*,tensor,2,1.3249925412237644
pizza,lil,0.05,disjointWith*,bfs,2,1.669107582885772
pizza,lil,0.05,disjointWith*,tensor,3,1.3285070420242846
pizza,lil,0.05,disjointWith*,bfs,3,1.667615625075996
pizza,lil,0.05,disjointWith*,tensor,4,1.32659245794639
pizza,lil,0.05,disjointWith*,bfs,4,1.6652548327110708
pizza,lil,0.05,disjointWith*,tensor,5,1.3222612920217216
pizza,lil,0.05,disjointWith*,bfs,5,1.6616418329067528
pizza,lil,0.05,disjointWith*,tensor,6,1.3424264579080045
pizza,lil,0.05,disjointWith*,bfs,6,1.6643169592134655
pizza,lil,0.05,disjointWith*,tensor,7,1.3427426661364734
pizza,lil,0.05,disjointWith*,bfs,7,1.6634110831655562
